time,maxScreenAirTemp,minScreenAirTemp,max10mWindGust,significantWeatherCode,totalPrecipAmount,totalSnowAmount,windSpeed10m,windDirectionFrom10m,windGustSpeed10m,visibility,mslp,screenRelativeHumidity,feelsLikeTemp,uvIndex,probOfPrecipitation,probOfSnow,probOfHeavySnow,probOfRain,probOfHeavyRain,probOfHail,probOfSferics,date_creation,forecast,location_name,score_rain,score_wind,score
2025-11-06 15:00:00,13.27,12.97,13.01,1,0.0,0.0,6.37,253,10.43,23614,100871,79.51,10.5,1,9,0,0,9,5,0,1,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-06 18:00:00,13.03,11.4,10.9,0,0.0,0.0,5.14,237,8.06,21636,101020,87.75,9.36,0,4,0,0,4,2,1,0,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-06 21:00:00,11.47,10.94,10.12,0,0.0,0.0,5.19,221,8.17,20772,101104,89.43,8.88,0,3,0,0,3,1,0,0,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-07 00:00:00,11.43,11.06,9.9,2,0.0,0.0,5.91,205,9.35,20868,101083,89.21,8.74,0,5,0,0,5,2,0,0,2025-11-02 15:57:00,True,falmouth,0.0,0.0,0.0
2025-11-07 03:00:00,11.63,11.23,12.94,7,0.0,0.0,6.8,192,10.87,18551,100982,89.71,8.8,0,14,0,0,14,9,1,1,2025-11-02 15:57:00,True,falmouth,0.0,0.0,0.0
2025-11-07 06:00:00,12.44,11.58,13.71,7,0.0,0.0,8.03,185,13.03,16148,100895,90.23,9.17,0,20,0,0,20,14,2,2,2025-11-02 15:57:00,True,falmouth,0.0,0.25,0.125
2025-11-07 09:00:00,13.19,12.34,15.93,15,1.16,0.0,8.64,186,14.15,12082,100883,90.65,9.87,1,74,0,0,74,69,13,7,2025-11-02 15:57:00,True,falmouth,1.0,0.25,0.625
2025-11-07 12:00:00,13.79,13.16,15.96,15,1.78,0.0,8.53,202,14.19,11475,100863,90.54,10.49,1,78,0,0,78,73,14,7,2025-11-02 15:57:00,True,falmouth,1.0,0.25,0.625
2025-11-07 15:00:00,13.79,13.61,15.07,15,1.22,0.0,7.23,220,11.82,14461,100900,90.31,10.89,1,72,0,0,72,67,13,7,2025-11-02 15:57:00,True,falmouth,1.0,1.0,1.0
2025-11-07 18:00:00,13.65,12.65,12.72,0,0.0,0.0,6.04,231,9.47,15827,101061,93.25,10.33,0,15,0,0,15,10,1,1,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-07 21:00:00,12.68,12.08,10.39,0,0.0,0.0,5.43,237,8.45,15195,101240,93.33,10.0,0,10,0,0,10,6,1,1,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-08 00:00:00,12.18,11.65,8.98,0,0.0,0.0,4.81,243,7.37,16113,101389,93.84,9.78,0,9,0,0,9,6,1,1,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-08 03:00:00,11.77,11.14,8.0,0,0.0,0.0,4.53,240,6.86,15460,101512,94.42,9.29,0,4,0,0,4,2,0,0,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-08 06:00:00,11.25,10.81,7.7,0,0.0,0.0,4.32,234,6.62,14568,101631,94.94,9.05,0,4,0,0,4,2,0,0,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-08 09:00:00,12.32,10.96,7.69,3,0.0,0.0,4.55,220,7.29,17133,101792,91.87,10.47,1,3,0,0,3,1,0,0,2025-11-02 15:57:00,True,falmouth,0.0,0.5,0.25
2025-11-02 15:00:00,12.84,12.48,12.86,7,0.0,0.0,6.66,249,12.86,26084,101180,73.03,9.93,1,5,0,0,5,1,0,0,2025-11-02 15:57:00,False,towan_beach,0.0,0.5,0.25
2025-11-02 18:00:00,12.73,11.75,11.51,7,0.0,0.0,5.97,263,11.27,27362,101350,87.76,9.28,0,4,0,0,4,1,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.5,0.25
2025-11-02 21:00:00,12.4,11.52,10.42,7,0.0,0.0,5.01,224,9.21,26811,101460,93.09,10.34,0,6,0,0,6,0,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.0,0.0
2025-11-03 00:00:00,13.74,12.39,13.13,7,0.0,0.0,8.1,228,13.0,35052,101390,89.54,10.6,0,9,0,0,9,3,0,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-03 03:00:00,13.98,13.67,14.01,12,0.05,0.0,8.92,222,13.71,37453,101307,88.44,10.53,0,51,0,0,51,33,3,2,2025-11-02 15:57:00,True,towan_beach,0.75,0.25,0.5
2025-11-03 06:00:00,14.12,13.92,15.21,7,0.15,0.0,9.67,221,14.91,35020,101226,88.88,10.41,0,7,0,0,7,3,1,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-03 09:00:00,14.49,14.08,15.46,7,0.0,0.0,9.55,220,14.55,34628,101270,86.89,10.77,1,9,0,0,9,1,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-03 12:00:00,15.14,14.47,15.28,7,0.0,0.0,10.06,217,15.14,32151,101237,83.92,11.08,1,8,0,0,8,2,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-03 15:00:00,15.14,14.96,15.14,7,0.0,0.0,9.62,211,14.43,30950,101183,84.98,11.19,1,8,0,0,8,4,1,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-03 18:00:00,14.98,14.52,14.83,7,0.0,0.0,9.56,202,14.53,29172,101153,89.24,10.86,0,9,0,0,9,2,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-03 21:00:00,14.69,14.49,15.31,7,0.0,0.0,10.01,206,15.31,25814,101133,89.13,10.82,0,11,0,0,11,5,1,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-04 00:00:00,14.68,14.55,16.54,12,0.11,0.0,10.5,202,15.81,24068,101037,90.55,10.57,0,78,0,0,78,76,15,8,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-04 03:00:00,14.59,14.18,17.59,15,1.25,0.0,11.61,191,17.19,15236,100862,92.75,9.84,0,83,0,0,83,81,16,8,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-04 06:00:00,14.2,14.07,17.93,15,2.09,0.0,11.6,190,17.37,11848,100743,93.15,9.74,0,85,0,0,85,81,16,8,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-04 09:00:00,14.25,14.06,19.15,15,2.46,0.0,11.28,184,17.02,7749,100642,93.19,9.98,1,84,0,0,84,81,16,8,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-04 12:00:00,14.41,14.21,18.98,15,7.12,0.0,10.7,182,16.24,6446,100428,94.2,10.41,1,91,0,0,91,88,18,9,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-04 15:00:00,14.55,14.4,17.1,15,2.09,0.0,9.49,184,14.65,6433,100257,95.17,10.95,1,90,0,0,90,88,17,9,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-04 18:00:00,14.62,14.46,16.46,15,2.62,0.0,9.67,186,15.28,5549,100218,94.47,10.86,0,91,0,0,91,89,18,9,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-04 21:00:00,14.58,14.45,16.81,15,2.02,0.0,8.94,182,14.25,5896,100193,94.59,11.17,0,86,0,0,86,82,16,8,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-05 00:00:00,14.69,14.49,16.16,15,1.6,0.0,8.64,187,13.77,6736,100139,95.41,11.4,0,82,0,0,82,75,14,7,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-05 03:00:00,14.61,14.43,15.29,12,0.81,0.0,7.31,192,11.74,7368,100132,96.06,11.79,0,54,0,0,54,30,2,1,2025-11-02 15:57:00,True,towan_beach,0.75,0.25,0.5
2025-11-05 06:00:00,14.47,14.23,12.58,8,0.0,0.0,6.66,179,10.47,6619,100127,97.05,11.91,0,24,0,0,24,11,1,1,2025-11-02 15:57:00,True,towan_beach,0.5,0.0,0.25
2025-11-05 09:00:00,14.59,14.31,12.84,12,0.73,0.0,6.81,168,10.81,7123,100133,96.33,12.1,1,51,0,0,51,27,1,1,2025-11-02 15:57:00,True,towan_beach,0.75,0.0,0.375
2025-11-05 12:00:00,14.97,14.56,13.11,15,1.25,0.0,7.33,160,11.89,9864,100027,94.59,12.21,1,76,0,0,76,70,13,7,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-05 15:00:00,14.88,14.77,14.83,15,2.09,0.0,7.64,165,12.33,9772,99872,94.27,11.97,1,76,0,0,76,72,14,8,2025-11-02 15:57:00,True,towan_beach,1.0,0.25,0.625
2025-11-05 18:00:00,14.79,14.4,13.35,12,1.13,0.0,7.23,175,11.36,13686,99878,94.21,11.76,0,53,0,0,53,33,3,3,2025-11-02 15:57:00,True,towan_beach,0.75,0.25,0.5
2025-11-05 21:00:00,14.43,14.02,14.02,12,0.55,0.0,7.05,195,11.01,15005,99936,93.13,11.43,0,46,0,0,46,26,2,2,2025-11-02 15:57:00,True,towan_beach,0.75,0.25,0.5
2025-11-06 00:00:00,14.03,13.37,12.34,7,0.0,0.0,6.79,206,10.41,14262,100034,92.69,10.9,0,17,0,0,17,9,1,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.0,0.0
2025-11-06 03:00:00,13.39,12.8,13.44,7,0.0,0.0,6.92,223,10.76,13906,100114,91.75,10.23,0,16,0,0,16,8,1,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.0,0.0
2025-11-06 06:00:00,12.85,12.29,12.16,0,0.0,0.0,7.11,240,11.0,15674,100306,90.27,9.58,0,11,0,0,11,6,1,1,2025-11-02 15:57:00,True,towan_beach,0.0,1.0,0.5
2025-11-06 09:00:00,12.53,12.28,12.65,1,0.0,0.0,7.15,247,11.03,17563,100566,87.33,9.76,1,9,0,0,9,5,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,1.0,0.5
2025-11-06 12:00:00,13.37,12.52,12.53,3,0.0,0.0,7.47,251,11.91,23752,100747,78.9,10.4,1,9,0,0,9,5,0,1,2025-11-02 15:57:00,True,towan_beach,0.0,1.0,0.5
2025-11-06 15:00:00,13.32,13.19,12.83,1,0.0,0.0,6.67,252,10.24,23793,100870,79.14,10.56,1,9,0,0,9,5,0,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.5,0.25
2025-11-06 18:00:00,13.2,11.91,10.93,0,0.0,0.0,5.5,243,8.18,22082,101028,87.44,9.78,0,3,0,0,3,2,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.5,0.25
2025-11-06 21:00:00,11.98,11.76,10.32,0,0.0,0.0,5.62,230,8.39,21526,101115,88.53,9.6,0,2,0,0,2,1,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.0,0.0
2025-11-07 00:00:00,12.2,11.85,10.07,2,0.0,0.0,6.34,216,9.56,21637,101106,88.04,9.44,0,4,0,0,4,2,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.0,0.0
2025-11-07 03:00:00,12.3,12.01,13.22,2,0.0,0.0,7.28,200,11.14,19117,101005,88.3,9.4,0,10,0,0,10,7,1,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-07 06:00:00,13.05,12.29,13.81,7,0.0,0.0,8.58,191,13.19,17331,100929,88.92,9.65,0,19,0,0,19,13,2,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.25,0.125
2025-11-07 09:00:00,13.5,12.97,16.14,12,1.03,0.0,9.35,187,14.5,12904,100912,89.31,9.92,1,53,0,0,53,33,3,2,2025-11-02 15:57:00,True,towan_beach,0.75,0.25,0.5
2025-11-07 12:00:00,13.88,13.48,16.21,12,1.58,0.0,9.39,197,14.82,11620,100883,89.51,10.28,1,58,0,0,58,36,3,2,2025-11-02 15:57:00,True,towan_beach,0.75,0.25,0.5
2025-11-07 15:00:00,13.86,13.73,15.44,12,1.41,0.0,8.05,217,12.38,14495,100911,89.8,10.69,1,54,0,0,54,34,3,2,2025-11-02 15:57:00,True,towan_beach,0.75,0.25,0.5
2025-11-07 18:00:00,13.75,12.99,13.12,2,0.0,0.0,6.65,229,9.83,15874,101064,92.98,10.49,0,16,0,0,16,12,2,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.0,0.0
2025-11-07 21:00:00,13.03,12.44,10.56,0,0.0,0.0,5.79,238,8.54,15034,101245,93.23,10.28,0,11,0,0,11,9,2,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.5,0.25
2025-11-08 00:00:00,12.54,12.11,9.08,0,0.0,0.0,5.09,241,7.5,16147,101388,93.75,10.2,0,9,0,0,9,6,1,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.5,0.25
2025-11-08 03:00:00,12.24,11.8,8.22,0,0.0,0.0,4.71,244,6.88,15797,101513,94.28,10.02,0,5,0,0,5,4,1,1,2025-11-02 15:57:00,True,towan_beach,0.0,0.5,0.25
2025-11-08 06:00:00,11.93,11.55,7.63,0,0.0,0.0,4.43,240,6.54,14584,101634,94.86,9.87,0,5,0,0,5,2,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.5,0.25
2025-11-08 09:00:00,12.56,11.7,7.6,3,0.0,0.0,4.62,229,7.15,17340,101803,91.33,10.72,1,4,0,0,4,2,0,0,2025-11-02 15:57:00,True,towan_beach,0.0,0.0,0.0
2025-11-08 12:00:00,13.93,10.88,7.9,3,0.0,0.0,6.38,234,7.72,32470,101570,80.1,11.2,1,2,0,0,2,1,0,0,2025-11-08 13:19:00,False,falmouth,0.0,0.5,0.25
2025-11-08 12:00:00,13.95,11.03,7.88,3,0.0,0.0,5.86,229,7.72,32278,101570,80.59,11.43,1,2,0,0,2,1,0,0,2025-11-08 13:19:00,False,towan_beach,0.0,0.0,0.0
2025-11-08 15:00:00,14.1,13.63,8.35,3,0.0,0.0,6.43,234,8.23,29430,101590,78.22,11.14,1,1,0,0,1,0,0,0,2025-11-08 17:31:00,False,falmouth,0.0,0.5,0.25
2025-11-08 18:00:00,13.76,12.48,7.72,7,0.0,0.0,3.25,214,6.25,23348,101636,87.63,11.23,0,4,0,0,4,0,0,0,2025-11-08 17:31:00,True,falmouth,0.0,0.0,0.0
2025-11-08 21:00:00,12.97,12.1,8.54,7,0.0,0.0,5.04,205,8.36,32353,101680,89.69,10.96,0,5,0,0,5,0,0,0,2025-11-08 17:31:00,True,falmouth,0.0,0.0,0.0
2025-11-09 00:00:00,13.3,12.96,11.61,7,0.0,0.0,7.69,204,11.49,41828,101606,88.5,10.23,0,4,0,0,4,0,0,0,2025-11-08 17:31:00,True,falmouth,0.0,0.25,0.125
2025-11-09 03:00:00,13.41,13.0,12.65,7,0.0,0.0,8.56,188,12.09,36750,101426,88.48,10.01,0,6,0,0,6,1,0,0,2025-11-08 17:31:00,True,falmouth,0.0,0.25,0.125
2025-11-09 06:00:00,13.79,13.32,14.49,7,0.0,0.0,9.72,188,13.89,28738,101260,88.58,10.03,0,19,0,0,19,14,3,1,2025-11-08 17:31:00,True,falmouth,0.0,0.25,0.125
2025-11-09 09:00:00,13.88,13.68,15.54,15,1.76,0.0,10.62,187,15.08,9203,101190,93.56,9.76,1,90,0,0,90,87,17,9,2025-11-08 17:31:00,True,falmouth,1.0,0.25,0.625
2025-11-09 12:00:00,14.44,13.72,15.78,10,1.33,0.0,7.41,207,10.72,20306,101073,90.54,11.65,1,43,0,0,43,29,4,5,2025-11-08 17:31:00,True,falmouth,0.75,0.25,0.5
2025-11-08 15:00:00,14.05,13.73,7.97,3,0.0,0.0,5.71,233,7.97,28172,101590,78.89,11.44,1,1,0,0,1,0,0,0,2025-11-08 17:31:00,False,towan_beach,0.0,0.5,0.25
2025-11-08 18:00:00,13.75,12.5,7.44,2,0.0,0.0,2.92,207,6.2,22749,101636,87.97,11.43,0,1,0,0,1,0,0,0,2025-11-08 17:31:00,True,towan_beach,0.0,0.0,0.0
2025-11-08 21:00:00,12.81,12.01,8.13,7,0.0,0.0,4.3,204,8.02,31822,101680,89.61,11.08,0,5,0,0,5,0,0,0,2025-11-08 17:31:00,True,towan_beach,0.0,0.0,0.0
2025-11-09 00:00:00,13.26,12.79,11.22,7,0.0,0.0,6.87,203,11.12,42077,101606,88.19,10.49,0,4,0,0,4,0,0,0,2025-11-08 17:31:00,True,towan_beach,0.0,0.0,0.0
2025-11-09 03:00:00,13.46,12.99,12.46,7,0.0,0.0,7.85,188,11.92,36364,101429,88.31,10.31,0,5,0,0,5,1,0,0,2025-11-08 17:31:00,True,towan_beach,0.0,0.25,0.125
2025-11-09 06:00:00,13.81,13.37,14.47,7,0.0,0.0,9.1,187,13.7,28719,101267,88.71,10.29,0,18,0,0,18,13,3,1,2025-11-08 17:31:00,True,towan_beach,0.0,0.25,0.125
2025-11-09 09:00:00,13.94,13.74,15.28,15,1.91,0.0,10.24,186,15.02,9652,101190,93.91,9.92,1,90,0,0,90,87,17,9,2025-11-08 17:31:00,True,towan_beach,1.0,0.25,0.625
2025-11-09 12:00:00,14.48,13.75,15.55,10,1.9,0.0,7.27,206,10.82,19209,101080,92.34,11.76,1,44,0,0,44,29,4,5,2025-11-08 17:31:00,True,towan_beach,0.75,0.25,0.5
2025-11-09 15:00:00,13.98,13.56,18.43,8,0.0,0.0,7.05,213,8.74,5600,100810,99.13,11.01,1,17,0,0,17,7,1,1,2025-11-09 17:42:00,False,falmouth,0.0,1.0,0.5
2025-11-09 18:00:00,13.63,12.97,8.44,7,0.0,0.0,3.95,212,4.98,9330,100725,95.23,11.5,0,6,0,0,6,1,0,0,2025-11-09 17:42:00,True,falmouth,0.0,0.0,0.0
2025-11-09 21:00:00,13.0,12.5,9.26,2,0.0,0.0,6.18,213,9.26,12808,100700,95.48,10.39,0,12,0,0,12,4,0,0,2025-11-09 17:42:00,True,falmouth,0.0,0.5,0.25
2025-11-10 00:00:00,13.32,11.91,10.18,2,0.0,0.0,5.99,214,8.87,45799,100660,91.04,9.45,0,1,0,0,1,1,0,0,2025-11-09 17:42:00,True,falmouth,0.0,0.5,0.25
2025-11-10 03:00:00,12.35,11.85,9.65,2,0.0,0.0,5.64,206,8.42,35771,100508,90.3,9.96,0,6,0,0,6,5,1,2,2025-11-09 17:42:00,True,falmouth,0.0,0.0,0.0
2025-11-09 15:00:00,14.01,13.56,18.15,7,1.09,0.0,6.27,213,8.23,5528,100810,99.17,11.32,1,51,0,0,51,28,1,1,2025-11-09 17:42:00,False,towan_beach,0.75,0.0,0.375
2025-11-09 18:00:00,13.65,12.89,8.21,7,0.0,0.0,3.33,212,4.66,8650,100718,95.9,11.74,0,6,0,0,6,1,0,0,2025-11-09 17:42:00,True,towan_beach,0.0,0.0,0.0
2025-11-09 21:00:00,12.93,12.19,8.68,7,0.0,0.0,5.15,212,8.63,12071,100690,96.1,10.32,0,12,0,0,12,4,0,0,2025-11-09 17:42:00,True,towan_beach,0.0,0.0,0.0
2025-11-10 00:00:00,13.09,11.49,9.94,2,0.0,0.0,4.75,213,7.81,44907,100658,91.59,9.43,0,2,0,0,2,1,0,0,2025-11-09 17:42:00,True,towan_beach,0.0,0.0,0.0
2025-11-10 03:00:00,11.76,11.4,8.62,2,0.0,0.0,4.62,204,7.59,34749,100508,91.61,9.72,0,5,0,0,5,5,1,1,2025-11-09 17:42:00,True,towan_beach,0.0,0.0,0.0
2025-11-09 15:00:00,13.76,13.56,18.78,15,1.0,0.0,10.08,212,12.86,4434,100820,99.14,9.87,1,79,0,0,79,77,16,8,2025-11-09 17:42:00,False,dodman_point,1.0,0.25,0.625
2025-11-09 18:00:00,13.59,12.85,9.66,7,0.44,0.0,4.69,220,5.76,8159,100728,97.15,11.06,0,7,0,0,7,1,0,0,2025-11-09 17:42:00,True,dodman_point,0.0,0.0,0.0
2025-11-09 21:00:00,12.88,12.21,7.16,5,0.0,0.0,5.24,218,7.16,3999,100690,97.56,10.36,0,16,0,0,16,1,0,0,2025-11-09 17:42:00,True,dodman_point,0.0,0.0,0.0
2025-11-10 00:00:00,13.17,11.71,11.26,7,0.0,0.0,7.76,226,10.03,52830,100660,89.93,8.75,0,9,0,0,9,3,0,0,2025-11-09 17:42:00,True,dodman_point,0.0,0.25,0.125
2025-11-10 03:00:00,12.23,11.76,10.14,2,0.0,0.0,6.43,216,8.56,42405,100526,90.69,9.46,0,4,0,0,4,4,1,1,2025-11-09 17:42:00,True,dodman_point,0.0,0.0,0.0
2025-11-09 15:00:00,13.84,13.56,18.0,12,3.97,0.0,12.81,185,18.0,5948,101000,99.24,9.17,1,70,0,0,70,49,6,4,2025-11-09 17:42:00,False,thurlestone,0.8,0.75,0.775
2025-11-09 18:00:00,14.0,13.82,20.58,15,1.48,0.0,11.03,193,16.95,7407,100815,98.05,9.95,0,94,0,0,94,94,19,10,2025-11-09 17:42:00,True,thurlestone,1.0,0.25,0.625
2025-11-09 21:00:00,14.15,13.87,17.38,7,3.72,0.0,7.37,223,11.16,25772,100710,94.28,11.3,0,54,0,0,54,35,3,2,2025-11-09 17:42:00,True,thurlestone,0.75,0.25,0.5
2025-11-10 00:00:00,14.05,13.56,10.72,7,0.0,0.0,7.14,220,10.04,19232,100720,90.52,10.88,0,6,0,0,6,1,0,1,2025-11-09 17:42:00,True,thurlestone,0.0,0.25,0.125
2025-11-10 03:00:00,13.64,12.84,10.11,2,0.0,0.0,6.26,226,8.82,39256,100598,87.38,10.48,0,5,0,0,5,4,1,2,2025-11-09 17:42:00,True,thurlestone,0.0,0.0,0.0
2025-11-09 15:00:00,13.96,13.72,20.58,12,1.72,0.0,14.4,183,20.58,13870,101030,99.27,8.76,1,41,0,0,41,24,4,5,2025-11-09 17:42:00,False,start_point,0.75,1.0,0.875
2025-11-09 18:00:00,14.05,13.94,20.58,15,0.78,0.0,12.01,186,18.01,6155,100835,97.53,9.63,0,95,0,0,95,94,19,10,2025-11-09 17:42:00,True,start_point,1.0,1.0,1.0
2025-11-09 21:00:00,14.34,13.98,18.11,7,2.85,0.0,9.28,204,15.11,20174,100700,94.4,10.83,0,16,0,0,16,9,2,1,2025-11-09 17:42:00,True,start_point,0.0,1.0,0.5
2025-11-10 00:00:00,14.32,13.17,13.2,7,0.0,0.0,5.65,221,10.3,20119,100718,90.63,11.08,0,47,0,0,47,29,3,1,2025-11-09 17:42:00,True,start_point,0.75,0.5,0.625
2025-11-10 03:00:00,13.29,11.91,10.6,0,0.13,0.0,4.47,232,8.93,34985,100596,91.21,10.1,0,6,0,0,6,4,1,3,2025-11-09 17:42:00,True,start_point,0.0,0.5,0.25
2025-11-09 15:00:00,13.58,13.26,20.58,12,1.72,0.0,11.93,187,20.58,11790,101030,99.26,9.21,1,64,0,0,64,40,6,5,2025-11-09 17:42:00,False,lannacombe,0.8,0.25,0.525
2025-11-09 18:00:00,13.7,13.54,20.58,15,0.91,0.0,10.09,190,17.81,5573,100835,97.61,9.96,0,96,0,0,96,96,20,10,2025-11-09 17:42:00,True,lannacombe,1.0,0.25,0.625
2025-11-09 21:00:00,13.94,13.63,17.85,7,2.74,0.0,7.36,214,13.29,18986,100700,95.94,11.11,0,18,0,0,18,9,1,1,2025-11-09 17:42:00,True,lannacombe,0.0,0.25,0.125
2025-11-10 00:00:00,13.87,12.8,12.57,9,0.09,0.0,4.87,220,9.69,18480,100718,91.21,10.96,0,48,0,0,48,30,3,5,2025-11-09 17:42:00,True,lannacombe,0.75,0.0,0.375
2025-11-10 03:00:00,12.89,11.44,10.4,0,0.11,0.0,4.05,231,8.83,34773,100604,92.01,9.77,0,6,0,0,6,4,1,2,2025-11-09 17:42:00,True,lannacombe,0.0,0.0,0.0
2025-11-09 15:00:00,13.92,13.71,20.6,12,2.25,0.0,17.0,180,20.6,9378,101020,100.0,8.29,1,67,0,0,67,43,4,2,2025-11-09 17:42:00,False,berry_head,0.8,1.0,0.9
2025-11-09 18:00:00,14.01,13.92,21.6,15,0.88,0.0,13.51,183,17.45,6674,100845,97.6,8.97,0,95,0,0,95,94,19,10,2025-11-09 17:42:00,True,berry_head,1.0,0.75,0.875
2025-11-09 21:00:00,14.07,13.85,18.69,12,7.33,0.0,11.88,190,16.26,23222,100699,93.19,9.5,0,88,0,0,88,86,17,9,2025-11-09 17:42:00,True,berry_head,1.0,0.25,0.625
2025-11-10 00:00:00,14.07,13.1,13.69,7,0.0,0.0,6.64,218,10.43,19150,100708,91.52,10.62,0,11,0,0,10,3,0,1,2025-11-09 17:42:00,True,berry_head,0.0,0.0,0.0
2025-11-10 03:00:00,13.26,12.64,10.47,0,0.0,0.0,5.34,225,8.84,35171,100594,90.43,10.66,0,6,0,0,6,5,1,3,2025-11-09 17:42:00,True,berry_head,0.0,0.5,0.25
2025-11-09 15:00:00,13.42,13.01,14.68,12,2.22,0.0,7.81,176,12.86,10422,101090,99.13,10.13,1,95,0,0,95,93,19,9,2025-11-09 17:42:00,False,branscombe,1.0,0.25,0.625
2025-11-09 18:00:00,13.36,13.09,16.33,12,0.44,0.0,9.57,179,15.85,14848,100900,97.82,9.77,0,78,0,0,78,78,16,13,2025-11-09 17:42:00,True,branscombe,1.0,0.25,0.625
2025-11-09 21:00:00,13.83,13.34,18.4,12,5.32,0.0,10.71,184,18.4,24215,100740,93.81,9.79,0,97,0,0,97,96,20,10,2025-11-09 17:42:00,True,branscombe,1.0,0.25,0.625
2025-11-10 00:00:00,13.94,13.27,17.58,7,0.0,0.0,6.65,213,11.95,23741,100698,93.0,10.71,0,7,0,0,7,3,0,1,2025-11-09 17:42:00,True,branscombe,0.0,0.0,0.0
2025-11-10 03:00:00,13.28,12.74,11.56,2,0.06,0.0,5.94,222,10.33,24828,100584,92.0,10.42,0,34,0,0,34,21,2,5,2025-11-09 17:42:00,True,branscombe,0.75,0.0,0.375
2025-11-09 15:00:00,14.0,13.21,14.91,15,2.04,0.0,8.2,180,12.3,10118,101220,91.83,10.9,1,96,0,0,96,95,19,14,2025-11-09 17:42:00,False,isle_portland,1.0,0.25,0.625
2025-11-09 18:00:00,13.5,13.2,16.47,12,1.18,0.0,11.08,170,14.8,11130,101053,97.21,9.2,0,63,0,0,63,37,2,1,2025-11-09 17:42:00,True,isle_portland,0.8,0.25,0.525
2025-11-09 21:00:00,13.36,13.14,19.17,15,0.63,0.0,13.59,181,19.12,15495,100900,92.96,8.63,0,81,0,0,81,76,15,8,2025-11-09 17:42:00,True,isle_portland,1.0,0.75,0.875
2025-11-10 00:00:00,13.75,13.31,18.68,7,0.53,0.0,11.71,197,16.5,39140,100792,91.29,9.39,0,41,0,0,41,26,2,4,2025-11-09 17:42:00,True,isle_portland,0.75,0.25,0.5
2025-11-10 03:00:00,13.6,13.17,14.16,7,0.0,0.0,8.56,214,11.97,20375,100656,88.81,10.18,0,13,0,0,13,7,2,2,2025-11-09 17:42:00,True,isle_portland,0.0,0.25,0.125
2025-11-09 15:00:00,14.62,14.27,13.89,12,2.38,0.0,7.72,198,10.8,16432,100750,90.51,11.65,1,84,0,0,84,81,16,9,2025-11-09 17:42:00,False,bude,1.0,0.25,0.625
2025-11-09 18:00:00,14.58,13.6,11.09,7,0.0,0.0,5.54,224,6.85,10617,100715,95.98,11.57,0,10,0,0,10,1,0,0,2025-11-09 17:42:00,True,bude,0.0,0.0,0.0
2025-11-09 21:00:00,13.63,12.03,6.51,7,0.0,0.0,3.24,168,5.45,16781,100640,94.32,10.85,0,4,0,0,4,0,0,0,2025-11-09 17:42:00,True,bude,0.0,0.0,0.0
